WMT,2014-09-23,5,2014-09-16, 10000.000000,10095.2380952
ADT,2014-09-23,5,2014-09-16, 10000.000000,10465.4442877
TIF,2014-09-23,5,2014-09-16, 10000.000000,10564.6421502
JNJ,2014-09-23,5,2014-09-16, 10000.000000,9852.96854644
ESRX,2014-09-23,5,2014-09-16, 10000.000000,10290.4794997
AMD,2014-09-23,5,2014-09-16, 10000.000000,10325.203252
MRO,2014-09-23,5,2014-09-16, 10000.000000,10445.1965634
AAPL,2014-09-23,5,2014-09-16, 10000.000000,9826.57833203
EW,2014-09-23,5,2014-09-16, 10000.000000,9787.77013276
AIZ,2014-09-23,5,2014-09-16, 10000.000000,10086.3398088
PWR,2014-09-23,5,2014-09-16, 10000.000000,9983.71777476
CLX,2014-09-23,5,2014-09-16, 10000.000000,9507.64364787
CSC,2014-09-23,5,2014-09-16, 10000.000000,10393.1504456
PM,2014-09-23,5,2014-09-16, 10000.000000,10138.6564667
ADI,2014-09-23,5,2014-09-16, 10000.000000,9905.37547816
K,2014-09-23,5,2014-09-16, 10000.000000,10365.1411879
GLW,2014-09-23,5,2014-09-16, 10000.000000,10351.0531595
FLS,2014-09-23,5,2014-09-16, 10000.000000,10227.6490066
WHR,2014-09-23,5,2014-09-16, 10000.000000,10007.2135878
CAM,2014-09-23,5,2014-09-16, 10000.000000,10301.8542475
CINF,2014-09-23,5,2014-09-16, 10000.000000,10120.3293224
HST,2014-09-23,5,2014-09-16, 10000.000000,10396.2264151
GPS,2014-09-23,5,2014-09-16, 10000.000000,10322.8825456
WIN,2014-09-23,5,2014-09-16, 10000.000000,10062.3330365
MKC,2014-09-23,5,2014-09-16, 10000.000000,10330.7773267
NSC,2014-09-23,5,2014-09-16, 10000.000000,9919.13501726
SJM,2014-09-23,5,2014-09-16, 10000.000000,10201.3966198
V,2014-09-23,5,2014-09-16, 10000.000000,10227.8075873
CMA,2014-09-23,5,2014-09-16, 10000.000000,10005.9124951
HD,2014-09-23,5,2014-09-16, 10000.000000,9866.65209312
ABT,2014-09-23,5,2014-09-16, 10000.000000,10094.1176471
CMCSA,2014-09-23,5,2014-09-16, 10000.000000,10411.1333455
BBY,2014-09-23,5,2014-09-16, 10000.000000,10431.6546763
KR,2014-09-23,5,2014-09-16, 10000.000000,10036.5173938
PCP,2014-09-23,5,2014-09-16, 10000.000000,10132.1015008
NE,2014-09-23,5,2014-09-16, 10000.000000,10784.2306062
LEG,2014-09-23,5,2014-09-16, 10000.000000,10062.8571429
TAP,2014-09-23,5,2014-09-16, 10000.000000,10244.6766301
IP,2014-09-23,5,2014-09-16, 10000.000000,10098.7654321
INTU,2014-09-23,5,2014-09-16, 10000.000000,9808.00749239
IPG,2014-09-23,5,2014-09-16, 10000.000000,10280.9917355
EIX,2014-09-23,5,2014-09-16, 10000.000000,10228.7926786
JCI,2014-09-23,5,2014-09-16, 10000.000000,10156.7328918
CTL,2014-09-23,5,2014-09-16, 10000.000000,9787.44438952
APOL,2014-09-23,5,2014-09-16, 10000.000000,10638.8012618
PCAR,2014-09-23,5,2014-09-16, 10000.000000,10128.314799
SLM,2014-09-23,5,2014-09-16, 10000.000000,9988.71331828
XOM,2014-09-23,5,2014-09-16, 10000.000000,10145.7877747
WFC,2014-09-23,5,2014-09-16, 10000.000000,10040.3071017
HAR,2014-09-23,5,2014-09-16, 10000.000000,10359.0234562
HRS,2014-09-23,5,2014-09-16, 10000.000000,10265.1738362
NKE,2014-09-23,5,2014-09-16, 10000.000000,10134.7978033
GIS,2014-09-23,5,2014-09-16, 10000.000000,10549.494148
TWC,2014-09-23,5,2014-09-16, 10000.000000,10459.8944948
MET,2014-09-23,5,2014-09-16, 10000.000000,10091.3242009
DHI,2014-09-23,5,2014-09-16, 10000.000000,10150.3759398
GILD,2014-09-23,5,2014-09-16, 10000.000000,9940.22203245
CAG,2014-09-23,5,2014-09-16, 10000.000000,9767.65238383
WPX,2014-09-23,5,2014-09-16, 10000.000000,10403.3546326
PXD,2014-09-23,5,2014-09-16, 10000.000000,10479.327118
ZION,2014-09-23,5,2014-09-16, 10000.000000,9972.66826102
DRI,2014-09-23,5,2014-09-16, 10000.000000,9839.12611718
TSO,2014-09-23,5,2014-09-16, 10000.000000,10524.1935484
OXY,2014-09-23,5,2014-09-16, 10000.000000,10217.7068215
PCG,2014-09-23,5,2014-09-16, 10000.000000,10143.4561907
TEL,2014-09-23,5,2014-09-16, 10000.000000,10498.9885367
MS,2014-09-23,5,2014-09-16, 10000.000000,10025.6996002
WAT,2014-09-23,5,2014-09-16, 10000.000000,10067.5675676
IVZ,2014-09-23,5,2014-09-16, 10000.000000,10084.4300968
CAH,2014-09-23,5,2014-09-16, 10000.000000,9959.13524914
DOW,2014-09-23,5,2014-09-16, 10000.000000,10130.7065732
CBG,2014-09-23,5,2014-09-16, 10000.000000,10123.5392321
CBS,2014-09-23,5,2014-09-16, 10000.000000,10339.8146466
TSS,2014-09-23,5,2014-09-16, 10000.000000,10189.7716307
BBBY,2014-09-23,5,2014-09-16, 10000.000000,10451.4276599
FDX,2014-09-23,5,2014-09-16, 10000.000000,9788.60759494
BK,2014-09-23,5,2014-09-16, 10000.000000,10310.5749487
EA,2014-09-23,5,2014-09-16, 10000.000000,10095.4458686
BA,2014-09-23,5,2014-09-16, 10000.000000,9995.28968441
THC,2014-09-23,5,2014-09-16, 10000.000000,9931.0123536
FOSL,2014-09-23,5,2014-09-16, 10000.000000,10441.0384736
DFS,2014-09-23,5,2014-09-16, 10000.000000,9850.88536813
NVDA,2014-09-23,5,2014-09-16, 10000.000000,10175.4385965
FTR,2014-09-23,5,2014-09-16, 10000.000000,9833.08042489
ED,2014-09-23,5,2014-09-16, 10000.000000,10086.3436123
EMR,2014-09-23,5,2014-09-16, 10000.000000,10143.3070866
TMO,2014-09-23,5,2014-09-16, 10000.000000,10119.6764609
KO,2014-09-23,5,2014-09-16, 10000.000000,9940.31988541
F,2014-09-23,5,2014-09-16, 10000.000000,10216.4502165
ABC,2014-09-23,5,2014-09-16, 10000.000000,10041.6720927
ISRG,2014-09-23,5,2014-09-16, 10000.000000,10406.9104622
SE,2014-09-23,5,2014-09-16, 10000.000000,10236.4185111
EXPD,2014-09-23,5,2014-09-16, 10000.000000,10240.6417112
TMK,2014-09-23,5,2014-09-16, 10000.000000,10172.9380464
CRM,2014-09-23,5,2014-09-16, 10000.000000,10140.8202781
NUE,2014-09-23,5,2014-09-16, 10000.000000,9809.52380952
ETR,2014-09-23,5,2014-09-16, 10000.000000,10065.3509345
WDC,2014-09-23,5,2014-09-16, 10000.000000,10111.3172542
AEE,2014-09-23,5,2014-09-16, 10000.000000,10133.5078534
COF,2014-09-23,5,2014-09-16, 10000.000000,10015.8439976
CVS,2014-09-23,5,2014-09-16, 10000.000000,10278.7848481
CPB,2014-09-23,5,2014-09-16, 10000.000000,10239.5490841
NDAQ,2014-09-23,5,2014-09-16, 10000.000000,10328.8700963
ETN,2014-09-23,5,2014-09-16, 10000.000000,10241.019343
MPC,2014-09-23,5,2014-09-16, 10000.000000,10410.8618654
AMZN,2014-09-23,5,2014-09-16, 10000.000000,10127.6148688
TDC,2014-09-23,5,2014-09-16, 10000.000000,10558.0304807
CVX,2014-09-23,5,2014-09-16, 10000.000000,10154.3962295
D,2014-09-23,5,2014-09-16, 10000.000000,10152.2693997
ADBE,2014-09-23,5,2014-09-16, 10000.000000,10433.692285
TSN,2014-09-23,5,2014-09-16, 10000.000000,10496.9110932
NTAP,2014-09-23,5,2014-09-16, 10000.000000,9976.78198282
HAS,2014-09-23,5,2014-09-16, 10000.000000,10094.4465433
WY,2014-09-23,5,2014-09-16, 10000.000000,10458.135861
PVH,2014-09-23,5,2014-09-16, 10000.000000,10294.76427
OKE,2014-09-23,5,2014-09-16, 10000.000000,10254.2882937
L,2014-09-23,5,2014-09-16, 10000.000000,10090.3686088
FIS,2014-09-23,5,2014-09-16, 10000.000000,10015.8172232
INTC,2014-09-23,5,2014-09-16, 10000.000000,10148.1696688
AXP,2014-09-23,5,2014-09-16, 10000.000000,10005.6618729
BIIB,2014-09-23,5,2014-09-16, 10000.000000,9838.67084036
AON,2014-09-23,5,2014-09-16, 10000.000000,10085.7772111
HIG,2014-09-23,5,2014-09-16, 10000.000000,10040.4639871
MNST,2014-09-23,5,2014-09-16, 10000.000000,10006.6276372
STZ,2014-09-23,5,2014-09-16, 10000.000000,10084.4809629
CHK,2014-09-23,5,2014-09-16, 10000.000000,10453.4212696
