WMT,2014-09-24,5,2014-09-17, 10000.000000,9891.02231448
ADT,2014-09-24,5,2014-09-17, 10000.000000,10252.4972253
TIF,2014-09-24,5,2014-09-17, 10000.000000,10175.6345178
JNJ,2014-09-24,5,2014-09-17, 10000.000000,9774.48453608
ESRX,2014-09-24,5,2014-09-17, 10000.000000,10159.4063488
AMD,2014-09-24,5,2014-09-17, 10000.000000,10324.3243243
MRO,2014-09-24,5,2014-09-17, 10000.000000,10423.8821401
AAPL,2014-09-24,5,2014-09-17, 10000.000000,9983.29238329
EW,2014-09-24,5,2014-09-17, 10000.000000,9890.91611159
AIZ,2014-09-24,5,2014-09-17, 10000.000000,9974.03390866
PWR,2014-09-24,5,2014-09-17, 10000.000000,9994.59459459
CLX,2014-09-24,5,2014-09-17, 10000.000000,9401.2978857
CSC,2014-09-24,5,2014-09-17, 10000.000000,10304.6657382
PM,2014-09-24,5,2014-09-17, 10000.000000,10053.285968
ADI,2014-09-24,5,2014-09-17, 10000.000000,9926.0
K,2014-09-24,5,2014-09-17, 10000.000000,10072.1732157
GLW,2014-09-24,5,2014-09-17, 10000.000000,10257.5532442
FLS,2014-09-24,5,2014-09-17, 10000.000000,10181.2396237
WHR,2014-09-24,5,2014-09-17, 10000.000000,10031.8554154
CAM,2014-09-24,5,2014-09-17, 10000.000000,10219.6067174
CINF,2014-09-24,5,2014-09-17, 10000.000000,10048.1574539
HST,2014-09-24,5,2014-09-17, 10000.000000,10275.7009346
GPS,2014-09-24,5,2014-09-17, 10000.000000,10136.9227199
WIN,2014-09-24,5,2014-09-17, 10000.000000,10035.5871886
MKC,2014-09-24,5,2014-09-17, 10000.000000,10140.2147971
NSC,2014-09-24,5,2014-09-17, 10000.000000,10028.7124271
SJM,2014-09-24,5,2014-09-17, 10000.000000,9980.98098098
V,2014-09-24,5,2014-09-17, 10000.000000,10052.2363696
CMA,2014-09-24,5,2014-09-17, 10000.000000,10182.3949247
HD,2014-09-24,5,2014-09-17, 10000.000000,9806.49322726
ABT,2014-09-24,5,2014-09-17, 10000.000000,10175.9324419
CMCSA,2014-09-24,5,2014-09-17, 10000.000000,10406.4892454
BBY,2014-09-24,5,2014-09-17, 10000.000000,10155.9282142
KR,2014-09-24,5,2014-09-17, 10000.000000,9909.05646078
PCP,2014-09-24,5,2014-09-17, 10000.000000,10172.0188263
NE,2014-09-24,5,2014-09-17, 10000.000000,10566.0377358
LEG,2014-09-24,5,2014-09-17, 10000.000000,10028.24061
TAP,2014-09-24,5,2014-09-17, 10000.000000,10064.0439158
IP,2014-09-24,5,2014-09-17, 10000.000000,10002.0580366
INTU,2014-09-24,5,2014-09-17, 10000.000000,9725.4585304
IPG,2014-09-24,5,2014-09-17, 10000.000000,10197.3684211
